date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
08/08/2025,99469,grain,Variyali,વરીયાળી,70,975,1590
08/08/2025,99470,grain,Cummin,જીરૂ,720,3300,3608
08/08/2025,99471,grain,Mustard,રાય,120,1280,1580
08/08/2025,99472,grain,Fenugreek,મેથી,500,820,1260
08/08/2025,99473,grain,Isabgul,ઇસબગુલ,1,1450,1450
08/08/2025,99474,grain,Asario,અશેરીયો,45,1089,1350
08/08/2025,99475,grain,kalonji,કલોંજી,40,2800,4121
08/08/2025,99476,grain,Mustard seed,રાયડો,200,1200,1290
08/08/2025,99477,grain,Rajkoo Bee,રજકાનું બી ,60,4750,6450
08/08/2025,99478,grain,Guvar Bee,ગુવારનું બી,80,911,972
11/08/2025,99512,grain,Cotton B.T.,કપાસ બી.ટી.,400,1351,1662
11/08/2025,99513,grain,Wheat Lokvan,ઘઉં લોકવન,180,523,551
11/08/2025,99514,grain,Wheat Tukda,ઘઉં ટુકડા,1440,520,560
11/08/2025,99515,grain,Jowar White,જુવાર સફેદ,60,600,812
11/08/2025,99516,grain,Jowar Red,જુવાર લાલ,6,650,800
11/08/2025,99517,grain,Jowar Yellow,જુવાર પીળી ,4,400,550
11/08/2025,99518,grain,Bajri,બાજરી,50,311,471
11/08/2025,99519,grain,Tuver,તુવેર,170,1250,1497
11/08/2025,99520,grain,Gram Yellow,ચણા પીળા,960,980,1216
11/08/2025,99521,grain,Gram White,ચણા સફેદ,1200,1250,2090
11/08/2025,99522,grain,Urad,અડદ,460,1140,1332
11/08/2025,99523,grain,Mung,મગ,780,1300,1660
11/08/2025,99524,grain,Val Deshi,વાલ દેશી,90,710,1052
11/08/2025,99525,grain,Choli,ચોળી,60,900,1405
11/08/2025,99526,grain,Peas,વટાણા,90,1300,2400
11/08/2025,99527,grain,Kulthi,કળથી,13,540,630
11/08/2025,99528,grain,Rajma,રાજમા,350,1100,1750
11/08/2025,99529,grain,Groundnut Seed,સીંગદાણા,40,1250,1415
11/08/2025,99530,grain,Groundnut Big,મગફળી જાડી,230,921,1163
11/08/2025,99531,grain,Groundnut Small,મગફળી જીણી,110,900,1130
11/08/2025,99532,grain,Seasmum,તલી ,0,1450,1945
11/08/2025,99533,grain,Castor seed,એરંડા,60,1250,1303
11/08/2025,99534,grain,Thymol,અજમો,3,1240,1450
11/08/2025,99535,grain,Dil Seed,સુવા,8,500,1120
11/08/2025,99536,grain,Soyabin,સોયાબીન,260,750,940
11/08/2025,99537,grain,Groundnut-Fada,સીંગફાડા,400,1050,1250
11/08/2025,99538,grain,Sesmum-Black,કાળા તલ ,910,2751,4046
11/08/2025,99539,grain,Garlic,લસણ,600,430,780
11/08/2025,99540,grain,Corriander,ધાણા,52,1280,1475
11/08/2025,99541,grain,Dhani,ધાણી,30,1320,1501
11/08/2025,99542,grain,Variyali,વરીયાળી,65,1045,1391
11/08/2025,99543,grain,Cummin,જીરૂ,720,3350,3624
11/08/2025,99544,grain,Mustard,રાય,36,1260,1540
11/08/2025,99545,grain,Fenugreek,મેથી,400,850,1250
11/08/2025,99546,grain,Isabgul,ઇસબગુલ,10,900,1300
11/08/2025,99547,grain,kalonji,કલોંજી,7,3902,3902
11/08/2025,99548,grain,Mustard seed,રાયડો,80,1140,1250
11/08/2025,99549,grain,Rajkoo Bee,રજકાનું બી ,90,4900,6500
12/08/2025,99583,grain,Cotton B.T.,કપાસ બી.ટી.,240,1300,1660
12/08/2025,99584,grain,Wheat Lokvan,ઘઉં લોકવન,120,522,544
12/08/2025,99585,grain,Wheat Tukda,ઘઉં ટુકડા,1020,518,574
12/08/2025,99586,grain,Jowar White,જુવાર સફેદ,40,550,750
12/08/2025,99587,grain,Bajri,બાજરી,36,291,403
12/08/2025,99588,grain,Tuver,તુવેર,300,1132,1350
12/08/2025,99589,grain,Gram Yellow,ચણા પીળા,0,940,1192
12/08/2025,99590,grain,Gram White,ચણા સફેદ,0,1150,1965
12/08/2025,99591,grain,Urad,અડદ,40,1200,1510
12/08/2025,99592,grain,Mung,મગ,500,1200,1580
12/08/2025,99593,grain,Val Deshi,વાલ દેશી,20,700,1126
12/08/2025,99594,grain,Choli,ચોળી,60,800,1410
12/08/2025,99595,grain,Peas,વટાણા,80,1080,2360
12/08/2025,99596,grain,Kulthi,કળથી,20,550,675
12/08/2025,99597,grain,Rajma,રાજમા,40,1060,2100
12/08/2025,99598,grain,Groundnut Seed,સીંગદાણા,25,1250,1425
12/08/2025,99599,grain,Groundnut Big,મગફળી જાડી,130,920,1150
12/08/2025,99600,grain,Groundnut Small,મગફળી જીણી,70,910,1111
12/08/2025,99601,grain,Seasmum,તલી ,0,1200,1910
12/08/2025,99602,grain,Castor seed,એરંડા,210,1253,1297
12/08/2025,99603,grain,Thymol,અજમો,4,1100,1976
12/08/2025,99604,grain,Soyabin,સોયાબીન,135,700,921
12/08/2025,99605,grain,Groundnut-Fada,સીંગફાડા,160,1050,1260
12/08/2025,99606,grain,Sesmum-Black,કાળા તલ ,0,2700,3963
12/08/2025,99607,grain,Garlic,લસણ,240,500,950
12/08/2025,99608,grain,Corriander,ધાણા,36,1220,1460
12/08/2025,99609,grain,Dhani,ધાણી,20,1280,1501
12/08/2025,99610,grain,Variyali,વરીયાળી,20,970,1370
12/08/2025,99611,grain,Cummin,જીરૂ,360,3300,3636
12/08/2025,99612,grain,Mustard,રાય,40,1250,1590
12/08/2025,99613,grain,Fenugreek,મેથી,200,810,1270
